BPC,CCR,Report_Date,Entry,Age,ctznRace,ctznSex,Closed,Unit,Administrative_Closure,Allegation,Finding,ofcrRace,ofcrSex,ObjectId
16-1054,68200,2016/12/07 00:00:00+00,Walk In,24,Arabic,Female,1992/09/24 00:00:00+00,UNKNOWN COMMAND,,Service,No Charge,Unknown,Unknown,4021
16-1051,68197,2016/12/07 00:00:00+00,Telephone (or TDD),44,Black,Female,1972/12/02 00:00:00+00,TRAFFIC ENFORCEMENT UNIT,,Demeanor,Unfounded,Black,Male,4022
16-1055,68201,2016/12/07 00:00:00+00,Telephone (or TDD),51,Hispanic,Female,1965/11/24 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown,4023
16-1056,68202,2016/12/07 00:00:00+00,Telephone (or TDD),22,Black,Female,1994/08/29 00:00:00+00,COMMUNICATIONS OPERATIONS,,Service,No Charge,Black,Male,4024
16-1056,68202,2016/12/07 00:00:00+00,Telephone (or TDD),22,Black,Female,1994/08/29 00:00:00+00,COMMUNICATIONS OPERATIONS,,Demeanor,Unfounded,Black,Male,4025
16-1053,68199,2016/12/07 00:00:00+00,Telephone (or TDD),38,Black,Female,1978/07/24 00:00:00+00,2ND PRECINCT,Admin. Closure,Procedure,Admin. Closure,Black,Male,4026
16-1056,68202,2016/12/07 00:00:00+00,Telephone (or TDD),22,Black,Female,1994/08/29 00:00:00+00,COMMUNICATIONS OPERATIONS,,Procedure,No Charge,Black,Female,4027
16-1054,68200,2016/12/07 00:00:00+00,Walk In,24,Arabic,Female,1992/09/24 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown,4028
16-1056,68202,2016/12/07 00:00:00+00,Telephone (or TDD),22,Black,Female,1994/08/29 00:00:00+00,COMMUNICATIONS OPERATIONS,,Procedure,Unfounded,Black,Male,4029
16-1054,68200,2016/12/07 00:00:00+00,Walk In,24,Arabic,Female,1992/09/24 00:00:00+00,6TH PRECINCT,,Procedure,Not Sustained,Black,Male,4030
16-1054,68200,2016/12/07 00:00:00+00,Walk In,24,Arabic,Female,1992/09/24 00:00:00+00,6TH PRECINCT,,Procedure,Not Sustained,Black,Male,4031
16-1054,68200,2016/12/07 00:00:00+00,Walk In,24,Arabic,Female,1992/09/24 00:00:00+00,6TH PRECINCT,,Procedure,Not Sustained,Black,Male,4032
16-1054,68200,2016/12/07 00:00:00+00,Walk In,24,Arabic,Female,1992/09/24 00:00:00+00,6TH PRECINCT,,Procedure,Not Sustained,Black,Male,4033
16-1059,68205,2016/12/08 00:00:00+00,Walk In,37,Black,Female,1979/05/21 00:00:00+00,6TH PRECINCT,,Service,Exonerated,Black,Female,4034
16-1058,68204,2016/12/08 00:00:00+00,Letter,60,Black,Male,1956/08/13 00:00:00+00,TELEPHONE CRIME REPORTING UNIT,Admin. Closure,Procedure,Admin. Closure,Unknown,Unknown,4035
16-1059,68205,2016/12/08 00:00:00+00,Walk In,37,Black,Female,1979/05/21 00:00:00+00,TELEPHONE CRIME REPORTING UNIT,,Procedure,Not Sustained,Black,Female,4036
16-1059,68205,2016/12/08 00:00:00+00,Walk In,37,Black,Female,1979/05/21 00:00:00+00,6TH PRECINCT,,Procedure,No Charge,White,Male,4037
16-1057,68203,2016/12/08 00:00:00+00,Telephone (or TDD),35,Black,Female,1981/06/26 00:00:00+00,UNKNOWN COMMAND,,Service,No Charge,Unknown,Unknown,4038
16-1058,68204,2016/12/08 00:00:00+00,Letter,60,Black,Male,1956/08/13 00:00:00+00,UNKNOWN COMMAND,,Arrest,No Charge,Unknown,Unknown,4039
16-1057,68203,2016/12/08 00:00:00+00,Telephone (or TDD),35,Black,Female,1981/06/26 00:00:00+00,3RD PRECINCT,,Service,Exonerated,Black,Female,4040
16-1059,68205,2016/12/08 00:00:00+00,Walk In,37,Black,Female,1979/05/21 00:00:00+00,6TH PRECINCT,,Procedure,Not Sustained,Black,Female,4041
16-1059,68205,2016/12/08 00:00:00+00,Walk In,37,Black,Female,1979/05/21 00:00:00+00,6TH PRECINCT,,Service,Not Sustained,Unknown,Unknown,4042
16-1057,68203,2016/12/08 00:00:00+00,Telephone (or TDD),35,Black,Female,1981/06/26 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown,4043
16-1059,68205,2016/12/08 00:00:00+00,Walk In,37,Black,Female,1979/05/21 00:00:00+00,6TH PRECINCT,,Service,Exonerated,White,Male,4044
16-1057,68203,2016/12/08 00:00:00+00,Telephone (or TDD),35,Black,Female,1981/06/26 00:00:00+00,3RD PRECINCT,,Demeanor,Unfounded,Black,Female,4045
16-1058,68204,2016/12/08 00:00:00+00,Letter,60,Black,Male,1956/08/13 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown,4046
16-1059,68205,2016/12/08 00:00:00+00,Walk In,37,Black,Female,1979/05/21 00:00:00+00,6TH PRECINCT,,Service,Not Sustained,White,Male,4047
16-1057,68203,2016/12/08 00:00:00+00,Telephone (or TDD),35,Black,Female,1981/06/26 00:00:00+00,3RD PRECINCT,,Demeanor,Unfounded,White,Male,4048
16-1065,68211,2016/12/12 00:00:00+00,Telephone (or TDD),32,Unknown,Male,1984/08/02 00:00:00+00,2ND PRECINCT,,Procedure,No Charge,Hispanic,Male,4049
16-1059,68205,2016/12/08 00:00:00+00,Walk In,37,Black,Female,1979/05/21 00:00:00+00,6TH PRECINCT,,Procedure,Not Sustained,White,Male,4050
16-1065,68211,2016/12/12 00:00:00+00,Telephone (or TDD),32,Unknown,Female,1984/05/30 00:00:00+00,2ND PRECINCT,,Demeanor,No Charge,White,Male,4051
16-1057,68203,2016/12/08 00:00:00+00,Telephone (or TDD),35,Black,Female,1981/06/26 00:00:00+00,3RD PRECINCT,,Service,Exonerated,White,Male,4052
16-1060,68206,2016/12/09 00:00:00+00,Telephone (or TDD),56,Black,Female,1960/07/10 00:00:00+00,3RD PRECINCT,,Procedure,Unfounded,White,Male,4053
16-1060,68206,2016/12/09 00:00:00+00,Telephone (or TDD),56,Black,Female,1960/07/10 00:00:00+00,FIELD TRAINING ADMINISTRATION,,Procedure,No Charge,White,Male,4054
16-1061,68207,2016/12/11 00:00:00+00,Telephone (or TDD),28,White,Female,1988/04/15 00:00:00+00,DOWNTOWN SERVICES DIVISION,,Service,No Charge,Black,Male,4055
16-1061,68207,2016/12/11 00:00:00+00,Telephone (or TDD),28,White,Female,1988/04/15 00:00:00+00,DOWNTOWN SERVICES DIVISION,,Procedure,Exonerated,Black,Male,4056
16-1061,68207,2016/12/11 00:00:00+00,Telephone (or TDD),28,White,Female,1988/04/15 00:00:00+00,DOWNTOWN SERVICES DIVISION,,Demeanor,No Charge,Black,Male,4057
16-1061,68207,2016/12/11 00:00:00+00,Telephone (or TDD),28,White,Female,1988/04/15 00:00:00+00,DOWNTOWN SERVICES DIVISION,,Procedure,Sustained,Black,Male,4058
16-1064,68210,2016/12/12 00:00:00+00,Walk In,42,Arabic,Female,1974/03/17 00:00:00+00,6TH PRECINCT,,Search,No Charge,White,Male,4059
16-1064,68210,2016/12/12 00:00:00+00,Walk In,42,Arabic,Female,1974/03/17 00:00:00+00,6TH PRECINCT,,Search,No Charge,White,Male,4060
16-1066,68212,2016/12/12 00:00:00+00,Telephone (or TDD),41,White,Male,1975/12/10 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Service,Admin. Closure,Unknown,Unknown,4061
16-1065,68211,2016/12/12 00:00:00+00,Telephone (or TDD),32,Unknown,Female,1984/05/30 00:00:00+00,2ND PRECINCT,,Demeanor,No Charge,Black,Male,4062
16-1065,68211,2016/12/12 00:00:00+00,Telephone (or TDD),32,Unknown,Female,1984/05/30 00:00:00+00,2ND PRECINCT,,Procedure,No Charge,Black,Male,4063
16-1062,68208,2016/12/12 00:00:00+00,Telephone (or TDD),32,Black,Female,1984/11/09 00:00:00+00,3RD PRECINCT,,Service,Not Sustained,Unknown,Unknown,4064
16-1064,68210,2016/12/12 00:00:00+00,Walk In,42,Arabic,Female,1974/03/17 00:00:00+00,6TH PRECINCT,,Demeanor,Unfounded,White,Male,4065
16-1063,68209,2016/12/12 00:00:00+00,Telephone (or TDD),30,Unknown,Female,1986/06/19 00:00:00+00,2ND PRECINCT,,Arrest,Exonerated,Hispanic,Male,4066
16-994,68140,2016/11/12 00:00:00+00,In-Custody,33,Black,Male,2017/02/08 00:00:00+00,DOWNTOWN SERVICES DIVISION,,Service,No Charge,Black,Male,4067
16-1017,68163,2016/11/22 00:00:00+00,Telephone (or TDD),35,Unknown,Male,2017/02/17 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown,4068
16-1002,68148,2016/11/16 00:00:00+00,Walk In,0,White,Female,2017/02/14 00:00:00+00,4TH PRECINCT,,Demeanor,Sustained,White,Male,4069
16-1017,68163,2016/11/22 00:00:00+00,Telephone (or TDD),35,Unknown,Male,2017/02/17 00:00:00+00,ABANDON VEHICLE TASK FORCE,,Demeanor,Not Sustained,Black,Male,4070
16-1016,68162,2016/11/22 00:00:00+00,Telephone (or TDD),21,Black,Female,2017/02/15 00:00:00+00,8TH PRECINCT PDU,Duplication,Service,Admin. Closure,Black,Male,4071
16-1017,68163,2016/11/22 00:00:00+00,Telephone (or TDD),35,Unknown,Male,2017/02/17 00:00:00+00,ABANDON VEHICLE TASK FORCE,,Procedure,Unfounded,Black,Male,4072
16-1020,68166,2016/11/23 00:00:00+00,Telephone (or TDD),59,White,Male,2017/02/20 00:00:00+00,TRAFFIC ENFORCEMENT UNIT,,Demeanor,Not Sustained,Black,Male,4073
16-1020,68166,2016/11/23 00:00:00+00,Telephone (or TDD),59,White,Male,2017/02/20 00:00:00+00,TRAFFIC ENFORCEMENT UNIT,,Demeanor,Sustained,Black,Male,4074
16-1020,68166,2016/11/23 00:00:00+00,Telephone (or TDD),59,White,Male,2017/02/20 00:00:00+00,TRAFFIC ENFORCEMENT UNIT,,Procedure,No Charge,Black,Male,4075
16-1019,68165,2016/11/23 00:00:00+00,Telephone (or TDD),37,Black,Male,2017/01/04 00:00:00+00,8TH PRECINCT,,Harassment,No Charge,Other,Male,4076
16-1018,68164,2016/11/23 00:00:00+00,Telephone (or TDD),58,Black,Male,2017/02/08 00:00:00+00,12TH PRECINCT,,Demeanor,Not Sustained,Black,Male,4077
16-1019,68165,2016/11/23 00:00:00+00,Telephone (or TDD),37,Black,Male,2017/01/04 00:00:00+00,8TH PRECINCT,,Demeanor,Unfounded,Other,Male,4078
16-1021,68167,2016/11/24 00:00:00+00,Telephone (or TDD),42,Black,Female,2017/01/20 00:00:00+00,DETROIT DETENTION CENTER,,Demeanor,No Charge,Black,Male,4079
16-1021,68167,2016/11/24 00:00:00+00,Telephone (or TDD),42,Black,Female,2017/01/20 00:00:00+00,DETROIT DETENTION CENTER,,Demeanor,Not Sustained,Black,Male,4080
16-1021,68167,2016/11/24 00:00:00+00,Telephone (or TDD),42,Black,Female,2017/01/20 00:00:00+00,DETROIT DETENTION CENTER,,Procedure,No Charge,Black,Male,4081
16-1021,68167,2016/11/24 00:00:00+00,Telephone (or TDD),42,Black,Female,2017/01/20 00:00:00+00,DETROIT DETENTION CENTER,,Procedure,No Charge,Black,Male,4082
16-993,68139,2016/11/12 00:00:00+00,Walk In,35,Black,Female,2017/02/08 00:00:00+00,11TH PRECINCT,,Demeanor,Not Sustained,White,Male,4083
16-1021,68167,2016/11/24 00:00:00+00,Telephone (or TDD),42,Black,Female,2017/01/20 00:00:00+00,DETROIT DETENTION CENTER,,Service,Sustained,Black,Male,4084
16-1063,68209,2016/12/12 00:00:00+00,Telephone (or TDD),30,Unknown,Female,1986/06/19 00:00:00+00,2ND PRECINCT,,Procedure,Exonerated,Hispanic,Male,4085
16-997,68143,2016/11/14 00:00:00+00,Walk In,24,Black,Male,2016/12/22 00:00:00+00,TRAINING,,Force,Not Sustained,Black,Male,4086
16-1021,68167,2016/11/24 00:00:00+00,Telephone (or TDD),42,Black,Female,2017/01/20 00:00:00+00,DETROIT DETENTION CENTER,,Service,No Charge,Black,Male,4087
16-1065,68211,2016/12/12 00:00:00+00,Telephone (or TDD),32,Unknown,Female,1984/05/30 00:00:00+00,2ND PRECINCT,,Procedure,No Charge,Hispanic,Male,4088
16-1062,68208,2016/12/12 00:00:00+00,Telephone (or TDD),32,Black,Female,1984/11/09 00:00:00+00,3RD PRECINCT,,Demeanor,Not Sustained,Unknown,Unknown,4089
16-1067,68213,2016/12/13 00:00:00+00,Letter,57,Native American,Male,1959/03/02 00:00:00+00,8TH PRECINCT,,Procedure,Exonerated,White,Male,4090
16-1067,68213,2016/12/13 00:00:00+00,Letter,57,Native American,Male,1959/03/02 00:00:00+00,8TH PRECINCT,,Procedure,Exonerated,White,Male,4091
16-1067,68213,2016/12/13 00:00:00+00,Letter,57,Native American,Male,1959/03/02 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown,4092
16-1067,68213,2016/12/13 00:00:00+00,Letter,57,Native American,Male,1959/03/02 00:00:00+00,8TH PRECINCT,,Procedure,Not Sustained,Black,Female,4093
16-1082,68228,2016/12/19 00:00:00+00,Telephone (or TDD),116,Black,Female,1900/01/01 00:00:00+00,7TH PRECINCT,Admin. Closure,Demeanor,Admin. Closure,Black,Male,4094
16-1067,68213,2016/12/13 00:00:00+00,Letter,57,Native American,Male,1959/03/02 00:00:00+00,8TH PRECINCT,,Procedure,Exonerated,Black,Female,4095
16-1067,68213,2016/12/13 00:00:00+00,Letter,57,Native American,Male,1959/03/02 00:00:00+00,8TH PRECINCT,,Demeanor,Not Sustained,White,Male,4096
16-1067,68213,2016/12/13 00:00:00+00,Letter,57,Native American,Male,1959/03/02 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown,4097
16-1067,68213,2016/12/13 00:00:00+00,Letter,57,Native American,Male,1959/03/02 00:00:00+00,8TH PRECINCT,,Procedure,Not Sustained,White,Male,4098
16-1067,68213,2016/12/13 00:00:00+00,Letter,57,Native American,Male,1959/03/02 00:00:00+00,8TH PRECINCT,,Procedure,Not Sustained,White,Male,4099
16-1067,68213,2016/12/13 00:00:00+00,Letter,57,Native American,Male,1959/03/02 00:00:00+00,UNKNOWN COMMAND,,Property,No Charge,Unknown,Unknown,4100
16-1068,68214,2016/12/13 00:00:00+00,Telephone (or TDD),19,White,Female,1997/04/10 00:00:00+00,8TH PRECINCT,,Demeanor,Not Sustained,White,Male,4101
16-1067,68213,2016/12/13 00:00:00+00,Letter,57,Native American,Male,1959/03/02 00:00:00+00,8TH PRECINCT,,Force,Not Sustained,White,Male,4102
16-1068,68214,2016/12/13 00:00:00+00,Telephone (or TDD),19,White,Female,1997/04/10 00:00:00+00,8TH PRECINCT,,Harassment,No Charge,White,Male,4103
16-1067,68213,2016/12/13 00:00:00+00,Letter,57,Native American,Male,1959/03/02 00:00:00+00,8TH PRECINCT,,Procedure,Unfounded,White,Male,4104
16-1067,68213,2016/12/13 00:00:00+00,Letter,57,Native American,Male,1959/03/02 00:00:00+00,8TH PRECINCT,,Procedure,Unfounded,White,Male,4105
16-1069,68215,2016/12/14 00:00:00+00,Walk In,37,White,Male,1979/03/25 00:00:00+00,11TH PRECINCT,,Force,Not Sustained,White,Male,4106
16-1069,68215,2016/12/14 00:00:00+00,Walk In,37,White,Male,1979/03/25 00:00:00+00,11TH PRECINCT,,Procedure,Sustained,White,Male,4107
16-1069,68215,2016/12/14 00:00:00+00,Walk In,37,White,Male,1979/03/25 00:00:00+00,11TH PRECINCT,,Procedure,Sustained,White,Male,4108
16-1069,68215,2016/12/14 00:00:00+00,Walk In,37,White,Male,1979/03/25 00:00:00+00,11TH PRECINCT,,Force,Sustained,White,Male,4109
16-1070,68216,2016/12/14 00:00:00+00,Outside agency,0,Other,Male,1970/01/01 00:00:00+00,UNKNOWN COMMAND,,Harassment,No Charge,Unknown,Unknown,4110
16-1073,68219,2016/12/14 00:00:00+00,Telephone (or TDD),46,Black,Female,1970/10/05 00:00:00+00,12TH PRECINCT PDU,,Demeanor,Void,Black,Male,4111
16-1072,68218,2016/12/14 00:00:00+00,Telephone (or TDD),46,Black,Female,1970/10/05 00:00:00+00,EQUIP/PROP CTRL SECTION,,Property,Not Sustained,Unknown,Unknown,4112
16-1069,68215,2016/12/14 00:00:00+00,Walk In,37,White,Male,1979/03/25 00:00:00+00,UNKNOWN COMMAND,,Force,No Charge,Unknown,Unknown,4113
16-1070,68216,2016/12/14 00:00:00+00,Outside agency,0,Other,Male,1970/01/01 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown,4114
16-1070,68216,2016/12/14 00:00:00+00,Outside agency,0,Other,Male,1970/01/01 00:00:00+00,MEDIA RELATIONS,,Procedure,Unfounded,White,Male,4115
16-1071,68217,2016/12/14 00:00:00+00,Walk In,28,Black,Female,1988/09/19 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Service,Admin. Closure,Unknown,Unknown,4116
16-1069,68215,2016/12/14 00:00:00+00,Walk In,37,White,Male,1979/03/25 00:00:00+00,11TH PRECINCT,,Procedure,Sustained,Black,Male,4117
16-1072,68218,2016/12/14 00:00:00+00,Telephone (or TDD),46,Black,Female,1970/10/05 00:00:00+00,12TH PRECINCT PDU,,Demeanor,Not Sustained,Black,Male,4118
16-1069,68215,2016/12/14 00:00:00+00,Walk In,37,White,Male,1979/03/25 00:00:00+00,11TH PRECINCT,,Search,Sustained,White,Male,4119
16-1075,68221,2016/12/15 00:00:00+00,Online,34,Black,Male,1982/09/04 00:00:00+00,8TH PRECINCT,,Demeanor,Not Sustained,Black,Female,4120
16-1074,68220,2016/12/15 00:00:00+00,Online,36,Black,Female,1980/01/12 00:00:00+00,8TH PRECINCT,,Service,No Charge,Black,Male,4121
16-1037,68183,2016/12/02 00:00:00+00,Walk In,48,Black,Female,1968/03/17 00:00:00+00,12TH PRECINCT,,Service,Unfounded,Black,Male,4122
16-1074,68220,2016/12/15 00:00:00+00,Online,36,Black,Female,1980/01/12 00:00:00+00,8TH PRECINCT,,Service,No Charge,Black,Male,4123
16-1002,68148,2016/11/16 00:00:00+00,Walk In,0,White,Female,2017/02/14 00:00:00+00,4TH PRECINCT,,Demeanor,Sustained,White,Male,4124
16-1074,68220,2016/12/15 00:00:00+00,Online,36,Black,Female,1980/01/12 00:00:00+00,8TH PRECINCT,,Service,No Charge,Black,Male,4125
16-1076,68222,2016/12/15 00:00:00+00,Online,51,White,Female,1965/08/30 00:00:00+00,8TH PRECINCT PDU,,Service,Not Sustained,White,Male,4126
16-1076,68222,2016/12/15 00:00:00+00,Online,51,White,Female,1965/08/30 00:00:00+00,UNKNOWN COMMAND,,Service,No Charge,Unknown,Unknown,4127
16-1076,68222,2016/12/15 00:00:00+00,Online,51,White,Female,1965/08/30 00:00:00+00,6TH PRECINCT,,Service,Not Sustained,Black,Male,4128
16-1076,68222,2016/12/15 00:00:00+00,Online,51,White,Female,1965/08/30 00:00:00+00,6TH PRECINCT,,Service,Exonerated,Black,Male,4129
16-1076,68222,2016/12/15 00:00:00+00,Online,51,White,Female,1965/08/30 00:00:00+00,8TH PRECINCT PDU,,Procedure,Not Sustained,Black,Female,4130
16-1076,68222,2016/12/15 00:00:00+00,Online,51,White,Female,1965/08/30 00:00:00+00,6TH PRECINCT,,Service,Not Sustained,White,Male,4131
16-1076,68222,2016/12/15 00:00:00+00,Online,51,White,Female,1965/08/30 00:00:00+00,8TH PRECINCT PDU,,Service,Not Sustained,Black,Male,4132
16-1074,68220,2016/12/15 00:00:00+00,Online,36,Black,Female,1980/01/12 00:00:00+00,8TH PRECINCT,,Procedure,Unfounded,Black,Male,4133
16-1074,68220,2016/12/15 00:00:00+00,Online,36,Black,Female,1980/01/12 00:00:00+00,8TH PRECINCT,,Procedure,Not Sustained,Black,Male,4134
16-1074,68220,2016/12/15 00:00:00+00,Online,36,Black,Female,1980/01/12 00:00:00+00,8TH PRECINCT,,Procedure,Not Sustained,Black,Male,4135
16-1074,68220,2016/12/15 00:00:00+00,Online,36,Black,Female,1980/01/12 00:00:00+00,8TH PRECINCT,,Procedure,Not Sustained,Black,Male,4136
16-1079,68225,2016/12/16 00:00:00+00,Walk In,51,Black,Male,1965/11/29 00:00:00+00,MAJOR VIOLATORS,,Demeanor,Not Sustained,Black,Male,4137
16-1078,68224,2016/12/16 00:00:00+00,Walk In,51,Black,Female,1965/06/18 00:00:00+00,9TH PRECINCT,,Procedure,Exonerated,White,Male,4138
16-1078,68224,2016/12/16 00:00:00+00,Walk In,51,Black,Female,1965/06/18 00:00:00+00,9TH PRECINCT,,Demeanor,No Charge,Black,Female,4139
16-1078,68224,2016/12/16 00:00:00+00,Walk In,51,Black,Female,1965/06/18 00:00:00+00,9TH PRECINCT,,Demeanor,Not Sustained,White,Male,4140
16-1079,68225,2016/12/16 00:00:00+00,Walk In,51,Black,Male,1965/11/29 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown,4141
16-1077,68223,2016/12/16 00:00:00+00,Walk In,30,Hispanic,Male,1986/04/08 00:00:00+00,6TH PRECINCT,,Force,Not Sustained,White,Male,4142
16-1077,68223,2016/12/16 00:00:00+00,Walk In,30,Hispanic,Male,1986/04/08 00:00:00+00,6TH PRECINCT,,Force,Not Sustained,White,Male,4143
16-1079,68225,2016/12/16 00:00:00+00,Walk In,51,Black,Male,1965/11/29 00:00:00+00,UNKNOWN COMMAND,,Arrest,No Charge,Unknown,Unknown,4144
16-1080,68226,2016/12/17 00:00:00+00,Walk In,40,Black,Female,1976/12/15 00:00:00+00,12TH PRECINCT,,Demeanor,Not Sustained,White,Female,4145
16-1080,68226,2016/12/17 00:00:00+00,Walk In,40,Black,Female,1976/12/15 00:00:00+00,12TH PRECINCT,,Procedure,No Charge,White,Female,4146
16-1080,68226,2016/12/17 00:00:00+00,Walk In,40,Black,Female,1976/12/15 00:00:00+00,12TH PRECINCT,,Demeanor,Not Sustained,Black,Female,4147
16-1086,68232,2016/12/19 00:00:00+00,Telephone (or TDD),57,Black,Male,1959/03/26 00:00:00+00,7TH PRECINCT,,Service,Not Sustained,Black,Male,4148
16-1086,68232,2016/12/19 00:00:00+00,Telephone (or TDD),57,Black,Male,1959/03/26 00:00:00+00,7TH PRECINCT,,Demeanor,Not Sustained,Black,Female,4149
16-1087,68233,2016/12/19 00:00:00+00,Telephone (or TDD),56,Unknown,Female,1960/03/31 00:00:00+00,COMMUNICATIONS OPERATIONS,,Demeanor,Unfounded,Black,Male,4150
16-1083,68229,2016/12/19 00:00:00+00,Telephone (or TDD),41,Other,Male,1975/01/17 00:00:00+00,2ND PRECINCT,,Demeanor,Not Sustained,Black,Male,4151
16-1083,68229,2016/12/19 00:00:00+00,Telephone (or TDD),41,Other,Male,1975/01/17 00:00:00+00,2ND PRECINCT,,Demeanor,Not Sustained,Black,Male,4152
16-1084,68230,2016/12/19 00:00:00+00,Telephone (or TDD),53,Other,Male,1963/10/29 00:00:00+00,6TH PRECINCT PDU,,Demeanor,No Charge,Black,Female,4153
16-1084,68230,2016/12/19 00:00:00+00,Telephone (or TDD),53,Other,Male,1963/10/29 00:00:00+00,6TH PRECINCT PDU,,Service,No Charge,White,Male,4154
16-1083,68229,2016/12/19 00:00:00+00,Telephone (or TDD),41,Other,Male,1975/01/17 00:00:00+00,2ND PRECINCT,,Service,Unfounded,Black,Male,4155
16-1083,68229,2016/12/19 00:00:00+00,Telephone (or TDD),41,Other,Male,1975/01/17 00:00:00+00,2ND PRECINCT,,Service,Unfounded,Black,Male,4156
16-1085,68231,2016/12/19 00:00:00+00,Walk In,51,Black,Male,1965/11/06 00:00:00+00,MAJOR VIOLATORS,,Harassment,Not Sustained,Black,Male,4157
16-1086,68232,2016/12/19 00:00:00+00,Telephone (or TDD),57,Black,Male,1959/03/26 00:00:00+00,7TH PRECINCT,,Procedure,Exonerated,Black,Male,4158
16-1083,68229,2016/12/19 00:00:00+00,Telephone (or TDD),41,Other,Male,1975/01/17 00:00:00+00,2ND PRECINCT,,Procedure,Not Sustained,Black,Male,4159
16-1083,68229,2016/12/19 00:00:00+00,Telephone (or TDD),41,Other,Male,1975/01/17 00:00:00+00,2ND PRECINCT,,Procedure,Not Sustained,Black,Male,4160
16-1086,68232,2016/12/19 00:00:00+00,Telephone (or TDD),57,Black,Male,1959/03/26 00:00:00+00,7TH PRECINCT,,Procedure,No Charge,Black,Female,4161
16-1084,68230,2016/12/19 00:00:00+00,Telephone (or TDD),53,Other,Male,1963/10/29 00:00:00+00,8TH PRECINCT PDU,,Procedure,Not Sustained,Black,Male,4162
16-1084,68230,2016/12/19 00:00:00+00,Telephone (or TDD),53,Other,Male,1963/10/29 00:00:00+00,6TH PRECINCT PDU,,Procedure,Exonerated,Black,Female,4163
16-996,68142,2016/11/14 00:00:00+00,Telephone (or TDD),40,Black,Female,2016/11/28 00:00:00+00,UNKNOWN COMMAND,Admin.close/Inadequate Service,Procedure,No Charge,Unknown,Unknown,4164
16-1023,68169,2016/11/25 00:00:00+00,Telephone (or TDD),51,Black,Female,2017/02/20 00:00:00+00,COMMUNICATIONS OPERATIONS,,Demeanor,Unfounded,Black,Female,4165
16-1084,68230,2016/12/19 00:00:00+00,Telephone (or TDD),53,Other,Male,1963/10/29 00:00:00+00,6TH PRECINCT,,Procedure,Not Sustained,Black,Male,4166
16-1002,68148,2016/11/16 00:00:00+00,Walk In,0,White,Female,2017/02/14 00:00:00+00,4TH PRECINCT,,Service,Not Sustained,White,Male,4167
16-1086,68232,2016/12/19 00:00:00+00,Telephone (or TDD),57,Black,Male,1959/03/26 00:00:00+00,7TH PRECINCT,,Demeanor,No Charge,Black,Male,4168
16-1084,68230,2016/12/19 00:00:00+00,Telephone (or TDD),53,Other,Male,1963/10/29 00:00:00+00,6TH PRECINCT PDU,,Demeanor,Not Sustained,White,Male,4169
16-1081,68227,2016/12/19 00:00:00+00,Telephone (or TDD),62,Other,Female,1954/07/17 00:00:00+00,UNKNOWN COMMAND,,Service,No Charge,Unknown,Unknown,4170
16-1084,68230,2016/12/19 00:00:00+00,Telephone (or TDD),53,Other,Male,1963/10/29 00:00:00+00,6TH PRECINCT PDU,,Procedure,Not Sustained,White,Male,4171
